-0.59982	0.31026	0.15252	-0.252272	0.0623704	0.0641378	2099.609
-0.50311	-0.4905	0.03468	-0.148057	-0.218922	0.00787083	2099.609
-0.51178	-0.41566	-0.20145	-0.161443	-0.199319	-0.0627914	2099.609
-0.51221	-0.41734	-0.11254	-0.161657	-0.200758	-0.0307087	2099.609
-0.5067	-0.41638	-0.04086	-0.157134	-0.199499	-0.0130335	2099.609
-0.50203	-0.41358	0.03668	-0.15346	-0.196784	0.00953531	2099.609
-0.49999	-0.41051	0.12618	-0.152002	-0.194044	0.0421123	2099.609
-0.49723	-0.40858	0.21263	-0.149853	-0.192208	0.0721401	2099.609
-0.49375	-0.40814	0.29344	-0.146975	-0.191548	0.0974457	2099.609
-0.50466	-0.32632	-0.31149	-0.162804	-0.166297	-0.112544	2099.609
-0.51032	-0.32881	-0.20469	-0.167332	-0.168838	-0.0655026	2099.609
-0.50965	-0.33139	-0.11345	-0.166564	-0.170937	-0.0314721	2099.609
-0.5038	-0.33014	-0.03817	-0.16177	-0.169414	-0.0107839	2099.609
-0.49799	-0.32594	0.0404	-0.157257	-0.165424	0.0126502	2099.609
-0.49521	-0.32408	0.12735	-0.155089	-0.163645	0.0430949	2099.609
-0.49342	-0.3265	0.21141	-0.153387	-0.165526	0.0711198	2099.609
-0.49073	-0.32921	0.29271	-0.150918	-0.167572	0.0968382	2099.609
-0.48973	-0.32868	0.38032	-0.150129	-0.167041	0.127837	2099.609
-0.49734	-0.23712	-0.40625	-0.163995	-0.133368	-0.149514	2099.609
-0.50641	-0.23397	-0.31147	-0.171832	-0.131475	-0.112527	2099.609
-0.51103	-0.23537	-0.20784	-0.175585	-0.133025	-0.0681374	2099.609
-0.5096	-0.23773	-0.11423	-0.174195	-0.134887	-0.0321194	2099.609
-0.50284	-0.23547	-0.03401	-0.16873	-0.132442	-0.00730819	2099.609
-0.49547	-0.23074	0.04413	-0.162955	-0.127883	0.0157692	2099.609
-0.49253	-0.23003	0.1256	-0.160556	-0.127042	0.0416261	2099.609
-0.49295	-0.2338	0.20702	-0.160598	-0.130237	0.0674464	2099.609
-0.4917	-0.23668	0.29141	-0.159312	-0.132541	0.0957475	2099.609
-0.48824	-0.2358	0.38273	-0.156494	-0.131523	0.129852	2099.609
-0.48795	-0.14457	-0.48251	-0.163721	-0.0974762	-0.171023	2099.609
-0.49941	-0.14293	-0.40163	-0.173442	-0.0970379	-0.145652	2099.609
-0.50906	-0.13932	-0.31001	-0.181807	-0.0948098	-0.111305	2099.609
-0.51309	-0.14035	-0.21095	-0.185095	-0.0960054	-0.0707376	2099.609
-0.51046	-0.14348	-0.11515	-0.18264	-0.0984099	-0.0328879	2099.609
-0.50212	-0.14274	-0.02991	-0.175719	-0.0971032	-0.0038814	2099.609
-0.4935	-0.13876	0.04776	-0.168841	-0.0930719	0.0188076	2099.609
-0.49109	-0.13611	0.12479	-0.167045	-0.0906552	0.0409534	2099.609
-0.49355	-0.13536	0.20486	-0.169165	-0.0902312	0.0656392	2099.609
-0.49321	-0.13432	0.29149	-0.16896	-0.0893333	0.0958199	2099.609
-0.48804	-0.13273	0.38458	-0.164771	-0.087576	0.131392	2099.609
-0.48415	-0.13085	0.47725	-0.161669	-0.0856924	0.16662	2099.609
-0.49474	-0.04997	-0.48749	-0.177152	-0.0611901	-0.175183	2099.609
-0.50342	-0.0535	-0.39917	-0.184121	-0.0648544	-0.143593	2099.609
-0.51006	-0.05231	-0.30859	-0.189773	-0.0643977	-0.110119	2099.609
-0.51142	-0.05412	-0.21461	-0.19076	-0.0660265	-0.0737954	2099.609
-0.50669	-0.05937	-0.11852	-0.186374	-0.0700272	-0.0357113	2099.609
-0.4974	-0.06208	-0.02832	-0.178384	-0.0715306	-0.00254513	2099.609
-0.48933	-0.05917	0.05225	-0.171878	-0.0684432	0.0225596	2099.609
-0.48822	-0.05297	0.12893	-0.171451	-0.0631654	0.0444149	2099.609
-0.49152	-0.04645	0.20846	-0.174751	-0.0579834	0.0686522	2099.609
-0.49134	-0.04083	0.29472	-0.175056	-0.0532703	0.098522	2099.609
-0.48647	-0.0361	0.38732	-0.171372	-0.0489139	0.133689	2099.609
-0.48385	-0.03095	0.48095	-0.169602	-0.0443955	0.169716	2099.609
-0.50601	0.03342	-0.40195	-0.193411	-0.0346431	-0.145918	2099.609
-0.50667	0.02899	-0.30998	-0.193598	-0.0384052	-0.11128	2099.609
-0.50439	0.02402	-0.2199	-0.191283	-0.0423773	-0.0782211	2099.609
-0.49924	0.017	-0.12465	-0.186399	-0.0478233	-0.0408311	2099.609
-0.49215	0.01269	-0.02897	-0.180118	-0.0508414	-0.00309452	2099.609
-0.48681	0.01549	0.05803	-0.175882	-0.0480628	0.0273889	2099.609
-0.48616	0.02352	0.13708	-0.176003	-0.0412989	0.0512267	2099.609
-0.48755	0.03203	0.21581	-0.17786	-0.0343006	0.0748025	2099.609
-0.48627	0.03971	0.30137	-0.177419	-0.0277711	0.104078	2099.609
-0.48325	0.04851	0.39469	-0.175617	-0.0201612	0.139847	2099.609
-0.4836	0.05887	0.48931	-0.176751	-0.011529	0.176709	2099.609
-0.50547	0.12516	-0.41045	-0.200476	-0.000156968	-0.153029	2099.609
-0.50041	0.11579	-0.31642	-0.195474	-0.00757524	-0.116664	2099.609
-0.49663	0.10832	-0.22682	-0.191707	-0.0135095	-0.0840035	2099.609
-0.49504	0.10211	-0.13089	-0.189866	-0.0185702	-0.0460508	2099.609
-0.49371	0.09895	-0.02975	-0.188495	-0.0211061	-0.00374583	2099.609
-0.49182	0.10157	0.0641	-0.18713	-0.0187648	0.0324659	2099.609
-0.48941	0.10879	0.14574	-0.185706	-0.0125259	0.0584686	2099.609
-0.48593	0.11681	0.2236	-0.183455	-0.00553262	0.0813116	2099.609
-0.48216	0.12456	0.30961	-0.180936	0.00125371	0.110969	2099.609
-0.481	0.13332	0.40495	-0.180679	0.00867504	0.148431	2099.609
-0.50409	0.21533	-0.42031	-0.206712	0.0330948	-0.161273	2099.609
-0.49601	0.20823	-0.32404	-0.19937	0.027817	-0.123041	2099.609
-0.49307	0.2046	-0.2318	-0.196616	0.0250273	-0.0881713	2099.609
-0.49636	0.20295	-0.13438	-0.199228	0.023372	-0.0489751	2099.609
-0.50061	0.20154	-0.03037	-0.202665	0.0218451	-0.00426362	2099.609
-0.50105	0.20192	0.06818	-0.203067	0.0221305	0.0358764	2099.609
-0.49657	0.2064	0.1532	-0.199686	0.0262453	0.0647086	2099.609
-0.48935	0.21436	0.23168	-0.194305	0.0334903	0.0880724	2099.609
-0.48388	0.22224	0.31694	-0.19038	0.0405324	0.117096	2099.609
-0.48346	0.22621	0.41051	-0.190345	0.0438818	0.153076	2099.609
-0.49504	0.30162	-0.32508	-0.206214	0.0637281	-0.123903	2099.609
-0.49305	0.30689	-0.22991	-0.204981	0.0682965	-0.0865883	2099.609
-0.49782	0.31176	-0.13366	-0.209364	0.0719801	-0.0483707	2099.609
-0.50327	0.31208	-0.03196	-0.213952	0.0718038	-0.00559581	2099.609
-0.50434	0.30918	0.06801	-0.214606	0.0692872	0.0357408	2099.609
-0.50096	0.3091	0.15835	-0.211779	0.0694972	0.0690171	2099.609
-0.49597	0.31534	0.24053	-0.208113	0.0751205	0.0954683	2099.609
-0.49235	0.32304	0.3227	-0.205713	0.081861	0.121916	2099.609
-0.49226	0.41049	-0.221	-0.212808	0.112732	-0.0791415	2099.609
-0.49482	0.41932	-0.12892	-0.215672	0.119902	-0.0444047	2099.609
-0.49764	0.42164	-0.03392	-0.218216	0.121609	-0.00722869	2099.609
-0.49835	0.41728	0.06342	-0.218459	0.117905	0.0319023	2099.609
-0.49907	0.41186	0.15837	-0.21861	0.113316	0.0690354	2099.609
-0.50103	0.41172	0.24676	-0.220245	0.113036	0.100682	2099.609
-0.40382	-0.5698	-0.04164	-0.100794	-0.234834	-0.0136858	2099.609
-0.40523	-0.5692	0.03406	-0.102027	-0.234447	0.00734591	2099.609
-0.39902	-0.4932	-0.30957	-0.103063	-0.212656	-0.110941	2099.609
-0.40604	-0.49914	-0.20593	-0.108444	-0.218193	-0.0665382	2099.609
-0.41173	-0.49897	-0.11314	-0.113216	-0.218522	-0.0312112	2099.609
-0.41103	-0.49596	-0.03873	-0.112879	-0.215944	-0.0112518	2099.609
-0.40873	-0.49283	0.03569	-0.111214	-0.21314	0.00870766	2099.609
-0.40935	-0.48804	0.12249	-0.112118	-0.209185	0.0390331	2099.609
-0.41053	-0.48148	0.21123	-0.113645	-0.203793	0.070972	2099.609
-0.41049	-0.47783	0.29411	-0.113909	-0.200739	0.0980113	2099.609
-0.40135	-0.40807	-0.40815	-0.111983	-0.18392	-0.151101	2099.609
-0.40194	-0.41305	-0.31572	-0.112067	-0.188137	-0.116076	2099.609
-0.40884	-0.41538	-0.20808	-0.117649	-0.190652	-0.0683382	2099.609
-0.41456	-0.41622	-0.11206	-0.122366	-0.191818	-0.030304	2099.609
-0.41331	-0.41486	-0.03576	-0.12143	-0.190579	-0.00876881	2099.609
-0.40847	-0.41031	0.04053	-0.117757	-0.186377	0.0127593	2099.609
-0.40487	-0.40459	0.12866	-0.115216	-0.181298	0.0441906	2099.609
-0.40216	-0.4009	0.21604	-0.113248	-0.177992	0.07499	2099.609
-0.40006	-0.39968	0.29503	-0.111594	-0.176801	0.0987799	2099.609
-0.40152	-0.39925	0.37554	-0.112851	-0.176559	0.123834	2099.609
-0.40224	-0.32662	-0.41276	-0.119398	-0.15815	-0.154961	2099.609
-0.40321	-0.32762	-0.31714	-0.120127	-0.159069	-0.117267	2099.609
-0.40801	-0.32815	-0.20928	-0.124102	-0.159904	-0.0693402	2099.609
-0.41221	-0.32928	-0.11239	-0.127522	-0.161195	-0.0305864	2099.609
-0.41027	-0.32715	-0.03211	-0.126074	-0.159256	-0.00571405	2099.609
-0.40379	-0.32143	0.04635	-0.121126	-0.153939	0.0176212	2099.609
-0.39766	-0.31855	0.13109	-0.116233	-0.151032	0.046218	2099.609
-0.39325	-0.32181	0.21458	-0.112275	-0.15339	0.0737679	2099.609
-0.39047	-0.32527	0.29475	-0.109667	-0.156059	0.0985454	2099.609
-0.39088	-0.3227	0.37876	-0.110225	-0.153945	0.126532	2099.609
-0.39391	-0.316	0.46851	-0.113302	-0.148589	0.159316	2099.609
-0.39653	-0.23693	-0.49089	-0.121976	-0.12495	-0.178029	2099.609
-0.40174	-0.2377	-0.41356	-0.126268	-0.126021	-0.15563	2099.609
-0.40473	-0.23659	-0.31694	-0.128859	-0.125338	-0.117103	2099.609
-0.40841	-0.23759	-0.21087	-0.131851	-0.126479	-0.0706703	2099.609
-0.41067	-0.23851	-0.11194	-0.133671	-0.127432	-0.0302113	2099.609
-0.40738	-0.2347	-0.0266	-0.131231	-0.123977	-0.00111203	2099.609
-0.4	-0.22902	0.05111	-0.125524	-0.118619	0.0216045	2099.609
-0.39362	-0.22903	0.12847	-0.120188	-0.118105	0.0440275	2099.609
-0.38974	-0.23477	0.20846	-0.116475	-0.122591	0.0686512	2099.609
-0.38686	-0.23804	0.29422	-0.1138	-0.125089	0.0981031	2099.609
-0.38517	-0.23435	0.38514	-0.112687	-0.121859	0.131861	2099.609
-0.38506	-0.22774	0.47553	-0.113136	-0.116321	0.165187	2099.609
-0.38554	-0.14228	-0.56872	-0.120538	-0.0871714	-0.200842	2099.609
-0.39419	-0.14697	-0.49262	-0.127387	-0.0918009	-0.179476	2099.609
-0.4019	-0.14507	-0.41093	-0.13399	-0.0908418	-0.153431	2099.609
-0.40709	-0.14155	-0.31596	-0.138622	-0.0883211	-0.116281	2099.609
-0.41061	-0.14158	-0.21266	-0.141561	-0.088632	-0.0721605	2099.609
-0.41082	-0.14251	-0.11089	-0.141665	-0.0894352	-0.0293327	2099.609
-0.40598	-0.14016	-0.02138	-0.137803	-0.0870694	0.0032525	2099.609
-0.39921	-0.13686	0.05396	-0.132419	-0.0837558	0.0239856	2099.609
-0.395	-0.13666	0.12545	-0.128915	-0.0832461	0.0415028	2099.609
-0.39255	-0.13776	0.20503	-0.126775	-0.0839607	0.0657829	2099.609
-0.38863	-0.13626	0.29585	-0.123622	-0.0823849	0.0994618	2099.609
-0.38418	-0.13287	0.38996	-0.120178	-0.0791905	0.135895	2099.609
-0.38207	-0.13039	0.47926	-0.118614	-0.0769409	0.1683	2099.609
-0.3814	-0.12931	0.57027	-0.118143	-0.0759797	0.202139	2099.609
-0.38969	-0.04698	-0.5784	-0.13182	-0.050083	-0.208938	2099.609
-0.39559	-0.05555	-0.49494	-0.136052	-0.0577327	-0.181412	2099.609
-0.40195	-0.05484	-0.40645	-0.141426	-0.0576563	-0.149688	2099.609
-0.40714	-0.05011	-0.31288	-0.146153	-0.0541245	-0.113708	2099.609
-0.40975	-0.04913	-0.214	-0.14842	-0.0535241	-0.0732858	2099.609
-0.40757	-0.05222	-0.11219	-0.14634	-0.0559296	-0.0304192	2099.609
-0.40155	-0.05482	-0.02008	-0.141092	-0.0576063	0.00434415	2099.609
-0.39701	-0.0544	0.05577	-0.137332	-0.0568826	0.0255033	2099.609
-0.39649	-0.05091	0.12718	-0.137186	-0.0539247	0.0429471	2099.609
-0.39572	-0.04508	0.20834	-0.137015	-0.0489863	0.0685543	2099.609
-0.391	-0.03924	0.29984	-0.133548	-0.0437146	0.102803	2099.609
-0.38573	-0.03575	0.3924	-0.129428	-0.0403683	0.137934	2099.609
-0.38454	-0.03342	0.48089	-0.128624	-0.0383176	0.169667	2099.609
-0.38599	-0.03025	0.57155	-0.1301	-0.0357928	0.203213	2099.609
-0.39826	0.03732	-0.50049	-0.14589	-0.0225555	-0.186057	2099.609
-0.40026	0.03462	-0.40376	-0.147342	-0.0249804	-0.147436	2099.609
-0.40257	0.0358	-0.31038	-0.14937	-0.0241823	-0.111614	2099.609
-0.40323	0.03346	-0.2173	-0.149734	-0.0261892	-0.076048	2099.609
-0.39939	0.02583	-0.11847	-0.145896	-0.0322549	-0.0356675	2099.609
-0.39355	0.01845	-0.02329	-0.140407	-0.0379486	0.00166142	2099.609
-0.39175	0.018	0.05869	-0.138868	-0.038183	0.0279444	2099.609
-0.39412	0.02554	0.13488	-0.141467	-0.0320725	0.0493899	2099.609
-0.39455	0.03588	0.21658	-0.142672	-0.0234606	0.0754467	2099.609
-0.39116	0.0435	0.30519	-0.140463	-0.0168088	0.107272	2099.609
-0.38917	0.04851	0.39604	-0.139212	-0.0124545	0.140981	2099.609
-0.39153	0.05488	0.48618	-0.141707	-0.00731839	0.174093	2099.609
-0.39454	0.06267	0.57655	-0.144856	-0.00105393	0.207389	2099.609
-0.40223	0.13154	-0.50712	-0.15693	0.013644	-0.191597	2099.609
-0.39866	0.12642	-0.40579	-0.153525	0.00965558	-0.149134	2099.609
-0.39627	0.12202	-0.31286	-0.151168	0.00616967	-0.113686	2099.609
-0.39494	0.11537	-0.22467	-0.149509	0.000719607	-0.0822075	2099.609
-0.39169	0.10548	-0.12858	-0.145981	-0.00728679	-0.0441193	2099.609
-0.38836	0.09697	-0.02849	-0.1425	-0.0141282	-0.00269088	2099.609
-0.38913	0.09676	0.06345	-0.143125	-0.0143697	0.0319247	2099.609
-0.39205	0.10574	0.14613	-0.14631	-0.00710128	0.0587999	2099.609
-0.39229	0.11717	0.22656	-0.147445	0.00243912	0.0837904	2099.609
-0.39155	0.12506	0.31112	-0.147474	0.00909396	0.112233	2099.609
-0.39494	0.13046	0.40182	-0.150747	0.0133311	0.145809	2099.609
-0.40073	0.13701	0.49443	-0.156128	0.0183388	0.180991	2099.609
-0.40615	0.22121	-0.51227	-0.167555	0.0460335	-0.195905	2099.609
-0.39863	0.21562	-0.41136	-0.160815	0.0419768	-0.153793	2099.609
-0.39251	0.21015	-0.31837	-0.155247	0.0379058	-0.118293	2099.609
-0.39018	0.20595	-0.23175	-0.152949	0.034587	-0.0881254	2099.609
-0.3892	0.20115	-0.13703	-0.151739	0.0306536	-0.051191	2099.609
-0.38973	0.19605	-0.03321	-0.151766	0.0263442	-0.00663547	2099.609
-0.39283	0.19486	0.06736	-0.154259	0.0250935	0.0351976	2099.609
-0.39524	0.20016	0.15636	-0.156713	0.0293276	0.0673546	2099.609
-0.39479	0.20889	0.23612	-0.157048	0.0366653	0.0917795	2099.609
-0.39611	0.21593	0.31673	-0.158733	0.0424426	0.116928	2099.609
-0.40256	0.21915	0.40561	-0.164387	0.0446075	0.148982	2099.609
-0.40825	0.21961	0.49832	-0.169186	0.044526	0.184241	2099.609
-0.39686	0.30308	-0.41667	-0.166497	0.0729922	-0.158229	2099.609
-0.39131	0.30162	-0.3201	-0.161736	0.0722309	-0.11974	2099.609
-0.38987	0.30565	-0.23113	-0.160862	0.0757178	-0.0876066	2099.609
-0.3908	0.31051	-0.13814	-0.162041	0.0797062	-0.0521134	2099.609
-0.39382	0.31124	-0.03609	-0.164621	0.0800619	-0.00904402	2099.609
-0.39841	0.30825	0.06674	-0.168213	0.0771906	0.0346777	2099.609
-0.40123	0.30614	0.16046	-0.170398	0.075198	0.0707763	2099.609
-0.4017	0.30834	0.24277	-0.170975	0.0769919	0.0973407	2099.609
-0.4044	0.31309	0.32136	-0.173625	0.0807489	0.120799	2099.609
-0.41008	0.31469	0.40519	-0.1785	0.0816194	0.14863	2099.609
-0.39116	0.39893	-0.41897	-0.169586	0.111341	-0.160155	2099.609
-0.3901	0.40179	-0.3157	-0.168931	0.113827	-0.116064	2099.609
-0.39121	0.41105	-0.22217	-0.170621	0.121473	-0.080117	2099.609
-0.39297	0.42133	-0.13179	-0.172932	0.129927	-0.0468051	2099.609
-0.39609	0.42585	-0.03668	-0.175916	0.133448	-0.00953939	2099.609
-0.40078	0.42209	0.06119	-0.17953	0.129927	0.0300329	2099.609
-0.4048	0.41381	0.1561	-0.182208	0.122671	0.0671324	2099.609
-0.40765	0.40846	0.24398	-0.184157	0.117967	0.0983579	2099.609
-0.4114	0.40971	0.3252	-0.187394	0.1187	0.124007	2099.609
-0.39142	0.51521	-0.21176	-0.179329	0.166289	-0.0714144	2099.609
-0.39366	0.52304	-0.12405	-0.181846	0.172658	-0.0403357	2099.609
-0.39654	0.52626	-0.03634	-0.18452	0.175117	-0.00925909	2099.609
-0.40097	0.52241	0.05366	-0.187907	0.171528	0.0237348	2099.609
-0.40579	0.51244	0.14594	-0.191115	0.162796	0.0586368	2099.609
-0.41001	0.50231	0.23913	-0.193819	0.153987	0.0943032	2099.609
-0.30652	-0.58007	-0.20983	-0.0608588	-0.235448	-0.0698019	2099.609
-0.31365	-0.58052	-0.12032	-0.0667869	-0.236409	-0.0372157	2099.609
-0.31438	-0.57507	-0.04118	-0.0678378	-0.231912	-0.0133036	2099.609
-0.31187	-0.57026	0.03245	-0.0661336	-0.227688	0.00600149	2099.609
-0.313	-0.5665	0.11344	-0.0673883	-0.224636	0.0314629	2099.609
-0.31691	-0.56331	0.20349	-0.0709231	-0.222289	0.0644986	2099.609
-0.30613	-0.48633	-0.39355	-0.0682088	-0.199301	-0.138893	2099.609
-0.30207	-0.49596	-0.31176	-0.0640247	-0.207016	-0.112767	2099.609
-0.30816	-0.50275	-0.21477	-0.0685625	-0.213194	-0.073932	2099.609
-0.31652	-0.50337	-0.11727	-0.0755088	-0.214397	-0.0346665	2099.609
-0.31691	-0.49994	-0.03573	-0.0761092	-0.211563	-0.00874435	2099.609
-0.3117	-0.49428	0.03819	-0.0722145	-0.206403	0.0108053	2099.609
-0.30943	-0.48541	0.12114	-0.0710475	-0.198801	0.0379037	2099.609
-0.31123	-0.475	0.20966	-0.073404	-0.190242	0.0696582	2099.609
-0.31272	-0.4694	0.29347	-0.0751123	-0.185683	0.0974732	2099.609
-0.31267	-0.47243	0.37628	-0.0748168	-0.188213	0.124454	2099.609
-0.31493	-0.40007	-0.47383	-0.0826366	-0.170147	-0.16376	2099.609
-0.30729	-0.40921	-0.4018	-0.0755027	-0.177171	-0.145799	2099.609
-0.30198	-0.4138	-0.31729	-0.0706826	-0.180576	-0.117391	2099.609
-0.30644	-0.41415	-0.21635	-0.0743887	-0.181232	-0.075252	2099.609
-0.31432	-0.41384	-0.11632	-0.0810007	-0.181618	-0.0338684	2099.609
-0.31539	-0.41254	-0.03221	-0.0820016	-0.180614	-0.00580273	2099.609
-0.3102	-0.40718	0.0457	-0.0780988	-0.175707	0.0170851	2099.609
-0.30597	-0.39869	0.13134	-0.0752571	-0.168264	0.046431	2099.609
-0.3047	-0.39171	0.21772	-0.0747668	-0.162321	0.0763966	2099.609
-0.304	-0.38846	0.29552	-0.0744468	-0.15955	0.0991866	2099.609
-0.30391	-0.38763	0.37297	-0.0744447	-0.158851	0.121689	2099.609
-0.30526	-0.38791	0.46136	-0.0755506	-0.159195	0.15333	2099.609
-0.31162	-0.31619	-0.48504	-0.0867463	-0.142001	-0.173138	2099.609
-0.30538	-0.32504	-0.40825	-0.0808009	-0.148894	-0.151187	2099.609
-0.29961	-0.32702	-0.31725	-0.0758146	-0.150077	-0.117363	2099.609
-0.30161	-0.32556	-0.2151	-0.0776085	-0.149021	-0.0742021	2099.609
-0.30756	-0.32455	-0.11576	-0.0826641	-0.148665	-0.0334036	2099.609
-0.30899	-0.32174	-0.02853	-0.0840881	-0.146428	-0.00272554	2099.609
-0.30484	-0.31564	0.05277	-0.081123	-0.140993	0.0229948	2099.609
-0.29989	-0.31162	0.13618	-0.0773068	-0.137218	0.0504775	2099.609
-0.29629	-0.31357	0.21816	-0.074143	-0.138561	0.0767666	2099.609
-0.2939	-0.31633	0.29601	-0.0719169	-0.140674	0.0995973	2099.609
-0.29406	-0.3133	0.37636	-0.072293	-0.138146	0.124521	2099.609
-0.29705	-0.30599	0.4652	-0.0753926	-0.132284	0.156546	2099.609
-0.30338	-0.22424	-0.56886	-0.0873905	-0.106706	-0.200965	2099.609
-0.30541	-0.23127	-0.49419	-0.0885107	-0.11275	-0.180788	2099.609
-0.30185	-0.23582	-0.41248	-0.0851614	-0.116267	-0.154728	2099.609
